Quantity,UnitPrice,ItemsInCart,TotalPrice,HasCoupon,OrderMonth,OrderYear,IsHighValueOrder,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,CouponCode_No Coupon,CouponCode_SAVE10,CouponCode_WINTER15
3,304.15,3,912.4499999999999,1,4,2023,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
3,553.52,4,1660.56,1,3,2023,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
3,166.99,8,500.97,0,4,2024,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
4,198.35,7,793.4,1,4,2024,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,403.58,9,1614.32,1,6,2025,1,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
4,464.29,5,1857.16,1,5,2025,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
3,635.98,5,1907.94,0,3,2023,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
1,528.06,2,528.06,0,2,2024,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
1,515.32,1,515.32,1,4,2024,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4,657.79,6,2631.16,1,2,2025,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1,153.0,4,153.0,0,10,2023,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
1,668.48,1,668.48,1,12,2023,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
2,46.5,7,93.0,1,2,2024,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
5,653.47,10,3267.35,1,8,2024,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,628.89,2,628.89,1,2,2025,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
2,675.1,4,1350.2,1,4,2024,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
4,89.41,9,357.64,0,7,2024,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
5,320.01,6,1600.05,0,7,2024,1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False
2,41.0,7,82.0,0,5,2025,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1,565.85,1,565.85,1,3,2023,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
3,648.59,4,1945.77,1,6,2024,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3,68.12,3,204.36,1,7,2024,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,616.1,6,616.1,0,6,2024,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3,247.47,4,742.41,1,3,2025,0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
3,490.74,3,1472.22,1,5,2024,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
3,531.72,7,1595.16,1,2,2025,1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
5,648.65,7,3243.25,0,1,2024,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
5,456.06,10,2280.3,0,8,2023,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
1,17.98,6,17.98,1,11,2023,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,269.86,6,1349.3,1,3,2024,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
5,31.96,5,159.8,1,3,2024,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2,98.47,3,196.94,0,12,2023,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1,158.68,6,158.68,1,3,2024,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1,613.98,4,613.98,1,8,2023,0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
3,426.12,5,1278.36,1,1,2024,1,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True
4,629.88,8,2519.52,1,2,2025,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
4,228.91,4,915.64,1,10,2023,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1,120.98,6,120.98,1,5,2023,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
4,425.18,8,1700.72,1,9,2023,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
2,333.83,4,667.66,1,8,2023,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2,492.9,5,985.8,1,5,2025,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,92.04,2,92.04,0,1,2023,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
1,654.27,2,654.27,1,1,2023,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,56.2,1,56.2,1,6,2023,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
4,628.12,6,2512.48,1,7,2024,1,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True
3,157.4,7,472.2,1,4,2024,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4,588.85,7,2355.4,0,1,2023,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
2,494.78,2,989.56,0,1,2023,1,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
3,663.93,6,1991.79,1,10,2023,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1,132.68,1,132.68,1,12,2023,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
5,364.28,5,1821.4,1,4,2025,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
5,307.98,10,1539.9,0,5,2023,1,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
4,162.71,7,650.84,1,4,2024,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,492.94,10,2464.7,1,9,2024,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,343.99,4,687.98,0,3,2023,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
5,250.68,8,1253.4,1,3,2025,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
2,362.14,2,724.28,1,12,2024,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
1,214.08,2,214.08,1,11,2024,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1,70.32,4,70.32,1,11,2023,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
5,421.42,7,2107.1,0,1,2023,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
5,384.69,6,1923.45,1,1,2024,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5,448.15,7,2240.75,1,6,2023,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
5,79.08,8,395.4,0,5,2024,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
4,185.41,9,741.64,1,1,2023,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
5,566.07,6,2830.35,1,10,2024,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
2,187.88,4,375.76,1,6,2023,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
2,255.99,4,511.98,1,11,2023,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
1,627.34,1,627.34,0,11,2024,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False
3,474.14,8,1422.42,1,2,2024,1,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
3,154.37,4,463.11,0,6,2025,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
4,145.05,6,580.2,1,3,2025,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
4,67.08,8,268.32,1,8,2023,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1,522.08,5,522.08,1,11,2024,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
5,514.6,10,2573.0,1,6,2023,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
4,577.82,9,2311.28,0,12,2024,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
2,500.8,3,1001.6,1,2,2025,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2,461.13,4,922.26,0,9,2023,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
1,605.28,3,605.28,1,11,2024,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
3,204.27,4,612.8100000000001,0,4,2024,0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False
1,489.8,4,489.8,1,8,2023,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
5,72.64,7,363.2,0,2,2024,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,385.16,7,770.32,1,1,2025,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
